LON;LAT;OBJECTID;CUI;CUEANEXO;CUE;ANEXO;SECTOR;DOM_EDIFIC;DOM_ESTABL;NOMB_EST;NOMB_ABR;TELEFONO;EMAIL;CODPOST;PAGINAWEB;NIVMOD;NIVELMODAL;DEPFUN;DE;COMUNA;BARRIO;AREAPROGRA;ESTADO;POINT_X;POINT_Y;NIVEL;TIPEST
-58.4271654026115;-34.6113656088554;644;200394;20249700;202497;0;1;QUERANDIES 4290;QUERANDIES 4288;UGEE N° 02 BACHILLERATO POPULAR DE ADULTOS Y ADOLESCENTES IMPA;UGEE 02 B.POP IMPA;4981-3730 INT 115;BCHIMPA@HOTMAIL.COM;C1183;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/NIVELES/ADULTOS/OFERTA.PHP?MENU_ID=12643;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;7;5;ALMAGRO;03 - HOSP DURAND;1;10.331.415.519.999.900;10.198.562.770.000.000;SECUNDARIO DE JOVENES Y ADULTOS;UE (UNIDAD DE GESTION EDUCATIVA EXPERIMENTAL)
-58.4076234807203;-34.6002805600541;645;200094;20029401;200294;1;1;JEAN JAURES 870;JEAN JAURES 870;JARDIN DE INFANTES NUCLEADO B (EPCJS 24/02°) EL JARDIN DEL ABASTO;JIN B (24);4863-3413;JINBDE2@YAHOO.COM.AR;C1215;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/INICIAL?MENU_ID=9759;INICOM;NIVEL INICIAL COMUN;DIR DE EDUCACION INICIAL;2;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.510.716.610.000.000;10.321.452.450.000.000;INICIAL COMUN;JIN (JARDIN DE INFANTES NUCLEADO)
-58.3979667524397;-34.6053104777757;646;201054;20215100;202151;0;2;PTE. JOSE EVARISTO URIBURU 353;PTE. JOSE EVARISTO URIBURU 353 1° PISO;INST. ESCUELA TEA IMAGEN;I ESC TEA IMAGEN;4954-0557;SECRETARIA@TEAIMAGEN.COM.AR;C1027;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUART;NIVEL SUPERIOR NO UNIVERSITARIO ARTISTICO;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.599.261.850.000.000;10.265.601.310.000.000;SUPERIOR NO UNIVERSITARIO ARTISTICO;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3876643839447;-34.6015408555397;647;202582;20208900;202089;0;2;TUCUMAN 1489;TUCUMAN 1489;INST. TERCIARIO PRIVADO DE LA RIVERA;I TERC PRIV DE LA RIVERA;5199-3700;INFO@DELARIVERA.EDU.AR;C1138;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;1;SAN NICOLAS;08 - HOSP RAMOS MEJIA;1;10.693.790.750.000.000;10.307.353.530.000.000;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3926995153579;-34.6026477977093;648;201005;20123300;201233;0;2;AVDA. CALLAO 542;AVDA. CALLAO 542;COLEGIO DEL SALVADOR;COL DEL SALVADOR;5237-2500;COLEGIODELSALVADOR.ESC.EDU.AR;C1022;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.647.595.729.999.900;10.295.107.050.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3781251325368;-34.5996156805401;649;201034;20109600;201096;0;2;ESMERALDA 759;ESMERALDA 759;CONSUDEC;CONSUDEC;4326-3838 INT 1;SECPROF@PROFESORADOCONSUDEC.EDU.AR;C1007;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;1;SAN NICOLAS;02 - HOSP ARGERICH;1;10.781.310.769.999.900;10.328.640.919.999.900;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.392988656115;-34.6069621342769;650;201081;20005800;200058;0;2;TTE. GRAL. JUAN DOMINGO PERON 1862;TTE. GRAL. JUAN DOMINGO PERON 1862;COLEGIO SECUNDARIO SANTO TOMAS DE AQUINO;STO TOMAS DE AQUINO;4371-2238;COLEGIO@UCA.EDU.AR;C1040;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM;NIVEL SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.644.910.450.000.000;10.247.248.500.000.000;SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3977938121128;-34.5926636621919;651;201045;20057200;200572;0;2;JUNCAL 2131;JUNCAL 2131;INST. PADRE LUIS M. ETCHEVERRY BONEO;I PADRE L M ETCHEVERRY BONEO;4822-3687/83/09;ETCHEVERRYBONEO@GMAIL.COM;C1125;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.600.938.380.000.000;10.405.895.530.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4199765146568;-34.6021561899171;652;202026;20204400;202044;0;2;HUMAHUACA 3944;HUMAHUACA 3944;ESCUELA INFANTIL TIEMPO DE SER FELIZ;EI TIEMPO DE SER FELIZ;4821-4699;JARDINSERFELIZ@HOTMAIL.COM;C1192;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;03 - HOSP DURAND;1;10.397.393.590.000.000;10.300.700.390.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3979667524397;-34.6053104777757;653;201054;20299200;202415;0;2;PTE. JOSE EVARISTO URIBURU 353;PTE. JOSE EVARISTO URIBURU 353 1° PISO;INST. ART TEA;I ART TEA;4952-8298;SECRETARIA@TEA-ARTE.COM.AR;C1027;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.599.261.850.000.000;10.265.601.310.000.000;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4181507383041;-34.5892420560462;654;201165;20091200;200912;0;2;PARAGUAY 3925;PARAGUAY 3925;COLEGIO GUADALUPE;COL GUADALUPE;4824-5641/6093;SECRETRIA_SECUNDARIA@GUADALUPE.COM.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;14;PALERMO;04 - HOSP FERNANDEZ;1;10.414.204.280.000.000;10.443.953.740.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4117213065793;-34.5906964964482;655;201120;20147200;201472;0;2;AVDA. CNEL. DIAZ 1774;AVDA. CNEL. DIAZ 1774;INST. GONZALEZ PECOTCHE;I GONZALEZ PECOTCHE;4822-1238/4824-4383;SECUNDARIA@COLEGIOLOGOSOFICO.EDU.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;14;PALERMO;04 - HOSP FERNANDEZ;1;10.473.181.020.000.000;10.427.791.270.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3889715719732;-34.6354430247522;656;202353;20249300;202493;0;2;DR. ENRIQUE FINOCHIETTO 1802;DR. ENRIQUE FINOCHIETTO 1802;BACHILLERATO POPULAR DE ADULTOS Y ADOLESCENTES ESCUELA LIBRE DE CONSTITUCION;B.POP E LIBRE CONSTITUCION;S/D;EDUCACIONLIBERTARIA@YAHOO.COM.AR;C1075;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/NIVELES/ADULTOS/OFERTA.PHP?MENU_ID=12643;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;5;4;BARRACAS;05 - HOSP PENNA;1;10.681.525.169.999.900;9.931.273.350.000.000;SECUNDARIO DE JOVENES Y ADULTOS;BP (BACHILLERATO POPULAR DE JOVENES Y ADULTOS)
-58.4185191623442;-34.5995852807299;657;201159;20122100;201221;0;2;LAVALLE 3761;LAVALLE 3761;INST. WILLIAM C. MORRIS;I WILLIAM C MORRIS;4862-1419;INSTITUTOMORRIS@CIUDAD.COM.AR;C1190;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;03 - HOSP DURAND;1;10.410.774.050.000.000;10.329.214.569.999.900;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4088169141781;-34.5931010351946;658;201131;20150700;201507;0;2;CHARCAS 3034;CHARCAS 3034;INST. VOCACIONAL ARGENTINO;I VOCACIONAL ARGENTINO;4821-5268;SECRETARIA@INSTITUTOVOCACIONAL.ORG.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM - SECADU;NIVEL SECUNDARIO COMUN - NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.499.811.790.000.000;10.401.103.130.000.000;SECUNDARIO COMUN - SECUNDARIO DE JOVENES Y ADULTOS;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4164832649384;-34.6027741546357;659;201162;20122500;201225;0;2;MARIO BRAVO 563;MARIO BRAVO 563;INST. INMACULADA CONCEPCION;I INMACULADA CONCEPCION;6385-6486;RECTORA@CICBUE.COM;C1175;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM - SNUCOM;NIVEL INICIAL, PRIMARIO, SECUNDARIO Y SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;08 - HOSP RAMOS MEJIA;1;10.429.433.259.999.900;10.293.830.980.000.000;INICIAL - PRIMARIO -SECUNDARIO - SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4154887951669;-34.5896828469216;660;201171;20009500;200095;0;2;REPUBLICA DOMINICANA 3586;REPUBLICA DOMINICANA 3586;INST. DIVINO CORAZON;I DIVINO CORAZON;4823-8452;DIVINOCORAZONINFO@DIVINOCORAZON.EDU.AR;C1424;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;14;PALERMO;04 - HOSP FERNANDEZ;1;10.438.623.190.000.000;10.439.052.810.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4280348868934;-34.6023157965102;661;201124;20042000;200420;0;2;AVDA. CORRIENTES 4471;AVDA. CORRIENTES 4471;INST. CASA DE JESUS;I CASA DE JESUS;4862-5254;CASADEJESUS@FIBERTEL.COM.AR;C1195;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;03 - HOSP DURAND;1;10.323.475.310.000.000;10.298.958.170.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4042575013008;-34.5963030713569;662;201147;20092100;200921;0;2;GRAL. LUCIO NORBERTO MANSILLA 2588;GRAL. LUCIO NORBERTO MANSILLA 2588;INST. DE LOS ANGELES CUSTODIOS;I DE LOS ANGELES CUSTODIOS;4961-4872;DELOSANGELESCUSTODIOS@HOTMAIL.COM;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.541.618.250.000.000;10.365.558.650.000.000;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4221336891822;-34.6010426753734;663;201143;20030700;200307;0;2;FRANCISCO ACUÑA DE FIGUEROA 855;FRANCISCO ACUÑA DE FIGUEROA 855;INST. BETANIA;I BETANIA;4863-0705/4867-4654;COLEBETANIA@YAHOO.COM.AR;C1180;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;03 - HOSP DURAND;1;10.377.611.270.000.000;10.313.061.139.999.900;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4129771178381;-34.5993732193225;664;201173;20125600;201256;0;2;SAN LUIS 3358;SAN LUIS 3358;INST. NTRA. SRA. DEL VALLE;I NTRA SRA DEL VALLE;4862-2515;INST_DELVALLE@YAHOO.COM;C1186;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;08 - HOSP RAMOS MEJIA;1;10.461.612.729.999.900;10.331.543.380.000.000;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4205646990987;-34.5910217425944;665;201141;20091800;200918;0;2;FRANCISCO ACUÑA DE FIGUEROA 1742;FRANCISCO ACUÑA DE FIGUEROA 1742;CENTRO EDUCATIVO ARQUIDIOCESANO ESPIIRITU SANTO;CE A ESPIRITU SANTO;4863-6362;INFO@CEAES.EDU.AR;C1180;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;14;PALERMO;04 - HOSP FERNANDEZ;1;10.392.049.880.000.000;10.424.220.640.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4121967524036;-34.5901508587843;666;201150;20071800;200718;0;2;GUISE 1979;GUISE 1979;INST. CORAZON DE MARIA;I CORAZON DE MARIA;4822-0863;ICMARIA2002@YAHOO.COM.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;14;PALERMO;04 - HOSP FERNANDEZ;1;10.468.822.289.999.900;10.433.846.390.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4253639802421;-34.5980113414666;667;201140;20040200;200402;0;2;AVDA. ESTADO DE ISRAEL 4230;AVDA. ESTADO DE ISRAEL 4230;INST. BENITO NAZAR;I BENITO NAZAR;4862-4993;INFO@BENITONAZAR.ESC.EDU.AR;C1185;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;03 - HOSP DURAND;1;10.347.992.570.000.000;10.346.700.150.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4062178923591;-34.5991892455306;668;201138;20017400;200174;0;2;ECUADOR 928;ECUADOR 928;ESCUELA RELIGIOSA ISRAELITA ARGENTINA;ESC RELIGIOSA ISRAELITA ARGENTINA;4962-6423/2301;EIJALHATORA@YAHOO.COM.AR;C1214;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRIMCOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.523.616.830.000.000;10.333.551.630.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4878709247596;-34.6078242796389;669;201712;20236200;202362;0;2;HELGUERA 2333;HELGUERA 2333;INST. PRIVADO LA ESCUELA DE HILEL;I PRIV LA ESC. DE HILEL;4504-1908;JABADVIP@FIBERTEL.COM.AR;C1417;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM;NIVEL INICIAL Y PRIMARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;17;11;VILLA DEL PARQUE;01 - HOSP ALVAREZ;1;9.774.628.860.000.000;10.237.876.549.999.900;INICIAL - PRIMARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4151843209308;-34.6093061950588;670;201126;20097400;200974;0;2;BARTOLOME MITRE 3443;BARTOLOME MITRE 3443;INST. TIERRA SANTA;I TIERRA SANTA;4865-5845/4861-2067;INFO@INSTITUTOTIERRASANTA.EDU.AR;C1201;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM - SNUCOM;NIVEL INICIAL, PRIMARIO, SECUNDARIO Y SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;08 - HOSP RAMOS MEJIA;1;10.441.313.970.000.000;10.221.363.320.000.000;INICIAL - PRIMARIO -SECUNDARIO - SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.412693237284;-34.5991187070835;671;201172;20173700;201737;0;2;SAN LUIS 3341;SAN LUIS 3341;INST. MARIA INMACULADA;I MARIA INMACULADA;4862-0360;SECRETARIOIMI482@FIBERTEL.COM.AR;C1186;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;08 - HOSP RAMOS MEJIA;1;10.464.218.190.000.000;10.334.365.480.000.000;SECUNDARIO DE JOVENES Y ADULTOS;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.486389167905;-34.6760700729193;672;200927;20223900;202239;0;1;CAÑADA DE GOMEZ 3850;CAÑADA DE GOMEZ 3850;ESC. DE EDUCACION MEDIA N° 02/20°;EEM 02/20;4602-5172;DEM_EEM2_DE20@BUE.EDU.AR;C1439;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/SECUNDARIO/CONTACTO?MENU_ID=18231;SECCOM;NIVEL SECUNDARIO COMUN;DIR DE EDUCACION MEDIA;20;8;VILLA LUGANO;09 - HOSP SANTOJANNI;1;9.788.397.700.000.000;9.480.801.870.000.000;SECUNDARIO COMUN;EEM (ESCUELA DE EDUCACION MEDIA)
-58.4036118861818;-34.5907731382978;673;201158;20092200;200922;0;2;LAPRIDA 1659;LAPRIDA 1659;INST. RIO DE LA PLATA;I RIO DE LA PLATA;4822-2032/4821-8821;SECUNDARIA@COLEGIORIODELAPLATA.EDU.AR;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.547.576.669.999.900;10.426.900.490.000.000;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4054867272431;-34.5952297642535;674;201133;20086800;200868;0;2;DR. NORBERTO QUIRNO COSTA 1260;DR. NORBERTO QUIRNO COSTA 1260;INST. EDMUNDO DE AMICIS;I EDMUNDO DE AMICIS;4964-0513/4963-9349;PRIMARIAEDMOND0DEAMICIS@GMAIL.COM;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM - PRICOM - SECCOM;NIVEL INICIAL, PRIMARIO Y SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.530.348.789.999.900;10.377.471.649.999.900;INICIAL - PRIMARIO - SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3761849752045;-34.6265660212471;675;201273;20299300;202993;0;2;PIEDRAS 1527;PIEDRAS 1527;INST. SUP. DE ALTA MONTAÑA DEL CENTRO ANDINO BS. AS.;IS ALTA MONTAÑA;4381-1566;INFO@CABA.ORG.AR;C1140;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;5;1;CONSTITUCION;02 - HOSP ARGERICH;1;10.798.851.519.999.900;10.029.656.190.000.000;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.390719024657;-34.6249905862651;676;201218;20149600;201496;0;2;CONSTITUCION 1779;CONSTITUCION 1779;INST. JOSE MANUEL ESTRADA;I JOSE MANUEL ESTRADA;4304-0576/4306-6068;INSTITUTOESTRADA@SPEEDY.COM.AR;C1133;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM - SECADU - SNUCOM;NIVEL SECUNDARIO Y SUPERIOR NO UNIVERSITARIO COMUN - NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR GRAL DE EDUCACION DE GESTION PRIVADA;3;1;CONSTITUCION;08 - HOSP RAMOS MEJIA;1;10.665.585.350.000.000;10.047.237.830.000.000;SECUNDARIO - SUPERIOR NO UNIVERSITARIO COMUN - SECUNDARIO DE JOVENES Y ADULTOS;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4234109008263;-34.6074066288323;677;201168;20122400;201224;0;2;POTOSI 4032;POTOSI 4032;ESCUELA DE ENFERMERIA DEL HTAL. ITALIANO;E DE ENFERMERIA DEL HTAL ITALIANO;4959-0200 INT 8443;INST.PRIV.SUP.A702@HOSPITALITALIANO.ORG.AR;C1199;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;5;ALMAGRO;03 - HOSP DURAND;1;10.365.868.040.000.000;10.242.468.320.000.000;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
